coreData_id,coreData_speed,coreData_accelset_long,coreData_accelset_lat,RSUID,t,x,y,perReportID,corrupted,peerReported
8965636,533.999423970491,-18.0000020838947,-94.9999920636133,42,5.5,-82.4455213909093,27.9566023674386,8965636,1,0
8777778,535,-31,-11,24,5.5,-82.4456075,27.9566356,8777778,0,0
8965636,537.000280784497,-6.00000639694144,-54.0000017181287,42,5.59899999999993,-82.4454822539606,27.9566158026105,8965636,1,0
8664210,534,-18,-95,1,5.60000000000014,-82.4456075,27.9566259,8664210,0,0
8777778,534,-18,-95,24,5.60000000000014,-82.4456075,27.9566259,8777778,0,0
8664210,537,-6,-54,1,5.69900000000007,-82.4456078,27.9566159,8664210,0,0
8777778,537,-6,-54,24,5.69900000000007,-82.4456078,27.9566159,8777778,0,0
8965636,534.999390617721,-49.9999947192465,-23.0000008342376,42,5.70000000000005,-82.4456720840755,27.9565920806903,8965636,1,0
8664210,535,-50,-23,1,5.79999999999995,-82.4456079,27.9566062,8664210,0,0
8965636,533.000182228153,-30.9999896413806,5.00000115887689,42,5.79999999999995,-82.4456400549063,27.9565450186288,8965636,1,0
8664210,533,-31,5,1,5.90000000000009,-82.4456079,27.9565966,8664210,0,0
8965636,461.999831493621,-31.9999954875172,12.0000017770379,42,5.90000000000009,-82.4477231126988,27.9539437760585,8965636,1,0
8777778,533,-31,5,24,5.90000000000009,-82.4456079,27.9565966,8777778,0,0
8965636,532.000355651616,7.00000342448896,71.9999960872361,42,6,-82.4457020711345,27.9565225278872,8965636,1,0
8777778,532,-11,16,24,6,-82.4456079,27.956587,8777778,0,0
8965636,524.998494734339,-38.0000061658718,-27.0000018926763,42,6.09899999999993,-82.4456346968458,27.9566158368057,8965636,1,0
8664210,532,7,72,1,6.10000000000014,-82.4456079,27.9565774,8664210,0,0
8664210,525,-38,-27,1,6.19900000000007,-82.4456083,27.9565684,8664210,0,0
8777778,525,-38,-27,24,6.19900000000007,-82.4456083,27.9565684,8777778,0,0
8965636,524.001189758184,-9.99999689082976,44.9999942218775,42,6.20000000000005,-82.445574354696,27.9565657832316,8965636,1,0
8965636,522.999820775466,-5.99999234357514,17.9999971785006,42,6.29999999999995,-82.4455715489577,27.9565663487167,8965636,1,0
8777778,524,-10,45,24,6.29999999999995,-82.4456083,27.956559,8777778,0,0
8965636,523.000347198139,-10.9999955304162,-30.0000005488007,42,6.40000000000009,-82.4455665865924,27.9565458804135,8965636,1,0
8777778,523,-6,18,24,6.40000000000009,-82.4456083,27.9565495,8777778,0,0
8965636,522.001679170719,-16.9999992379113,-4.00000202545862,42,6.5,-82.4455173689051,27.956562001253,8965636,1,0
8965636,522.000009879512,-44.0000014719416,24.9999921407912,42,6.59899999999993,-82.4458367199272,27.9565628855565,8965636,1,0
8777778,522,-44,25,24,6.69900000000007,-82.4456092,27.9565204,8777778,0,0
8965636,520.001035334627,-24.9999970174591,20.9999991445479,42,6.70000000000005,-82.4454200065102,27.956499645997,8965636,1,0
8965636,519.999703857841,-6.00000518288542,8.9999957980882,42,6.79999999999995,-82.4456322551883,27.956474690321,8965636,1,0
8965636,520.00092676494,-4.00000710341452,-7.00000366780343,42,6.90000000000009,-82.4456100709639,27.9565232975863,8965636,1,0
8777778,520,-4,-7,24,7,-82.4456096,27.9564923,8777778,0,0
8965636,529.000420214566,-36.0000086390508,-10.9999999129517,42,7.04999999999995,-82.4455034601112,27.956539491657,8965636,1,0
