dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,66,8915715,15350,279521022,-824489817,-215,-1,-10,9,49,127,23879,15,12,unavailable,1,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489817 27.9521022),0.772392857,0.804166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,81,8915715,57000,279523975,-824483741,-230,-2,9,-12,49,127,20320,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483741 27.9523975),0.52882601,0.315833333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,82,8915715,22699,279523363,-824484510,-223,2010,12,81,49,127,19506,14,13,unavailable,160,19720,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448451 27.9523363),0.643067958,0.322777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,113,8915715,7200,279519611,-824489739,-217,59,32,-131,49,127,23871,15,12,unavailable,347,28490,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489739 27.9519611),0.113852102,0.801944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,89,8915715,10599,279524005,-824483812,-225,0,9,-9,49,127,20107,14,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483812 27.9524005),0.017941652,0.319444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,120,8915715,48149,279524021,-824483744,-232,17,11,4,48,127,20607,16,14,unavailable,17,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483744 27.9524021),0.304043305,0.313333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,55,8915715,1400,279514626,-824489328,-221,30,-1,-28,49,127,23785,15,12,unavailable,539,28453,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489328 27.9514626),0.474182051,0.800277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,58,8915715,27400,279530032,-824490612,-209,30,-22,152,48,127,24190,15,11,unavailable,774,28420,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490612 27.9530032),0.147014,0.8075
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,119,8915715,7750,279519939,-824489755,-217,47,13,-139,49,127,23853,15,12,unavailable,309,28524,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489755 27.9519939),0.890166252,0.801944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,34,8915715,12150,279521002,-824489816,-215,-4,-10,-7,48,127,23910,15,12,unavailable,11,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489816 27.9521002),0.911500835,0.803333333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,27,8915715,4400,279523974,-824483745,-229,0,7,-11,49,127,20386,16,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9523974),0.489354741,0.317777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,102,8915715,11900,279524010,-824483820,-224,0,10,-11,49,127,20005,14,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448382 27.952401),0.942972321,0.319722222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,44,8915715,26000,279528183,-824490431,-211,-36,-62,106,48,127,24079,15,11,unavailable,696,28436,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490431 27.9528183),0.553575667,0.806944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,18,8915715,29049,279523323,-824488370,-220,0,-52,53,52,127,21964,14,13,unavailable,369,21635,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448837 27.9523323),0.320171924,0.324722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,66,8915715,55499,279523974,-824483741,-230,2,8,-10,49,127,20305,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483741 27.9523974),0.278333707,0.315277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,74,8915715,16150,279521035,-824489819,-215,1,-26,106,49,127,23882,15,12,unavailable,19,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489819 27.9521035),0.885786383,0.804444444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,81,8915715,22599,279523371,-824484479,-223,1989,81,110,47,127,19506,14,13,unavailable,157,19559,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4484479 27.9523371),0.717937526,0.322777778
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,21,8915715,51000,279523978,-824483745,-230,-3,6,-26,49,127,20524,16,14,unavailable,5,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9523978),0.324125198,0.313888889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,67,8915715,55599,279523974,-824483741,-230,2,7,-11,49,127,20301,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483741 27.9523974),0.408992742,0.315277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,86,8915715,4499,279517534,-824489587,-219,37,17,-42,48,127,23841,15,12,unavailable,496,28453,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489587 27.9517534),0.600749681,0.801111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,98,8915715,24300,279523316,-824485183,-221,750,-56,155,48,127,19924,14,13,unavailable,256,21480,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4485183 27.9523316),0.539029997,0.323333333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,48,8915715,53699,279523974,-824483743,-230,0,7,-12,49,127,20374,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483743 27.9523974),0.316887287,0.314722222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,51,8915715,6800,279523980,-824483756,-229,0,7,-11,48,127,20404,15,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483756 27.952398),0.188419267,0.318333333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,118,8915715,26250,279523297,-824486389,-219,65,25,1,48,127,21101,14,13,unavailable,328,21585,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4486389 27.9523297),0.370562927,0.323888889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,1,8915715,23400,279536782,-824482138,-227,119,1,-14,49,127,28018,16,14,unavailable,381,18672,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4482138 27.9536782),0.388203526,0.306388889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,74,8915715,9099,279523996,-824483795,-226,0,7,-11,49,127,20198,15,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483795 27.9523996),0.876884093,0.319166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,24,8915715,23949,279525781,-824490248,-212,-9,-14,138,49,127,24004,15,11,unavailable,619,28410,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490248 27.9525781),0.568938866,0.806388889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,76,8915715,34850,279521829,-824491418,-223,-1282,-169,68,48,127,21517,14,13,unavailable,342,15472,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491418 27.9521829),0.500705545,0.326111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,97,8915715,37000,279520335,-824491588,-226,-375,-14,-13,49,127,20829,14,13,unavailable,399,14486,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491588 27.9520335),0.643725313,0.326944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,122,8915715,13850,279524013,-824483827,-224,3,4,11,49,127,19964,14,13,unavailable,4,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483827 27.9524013),0.520378884,0.320277778
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,5,8915715,49450,279524002,-824483747,-231,71,6,-7,48,127,20630,16,14,unavailable,12,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483747 27.9524002),0.706620045,0.313611111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,12,8915715,2900,279523975,-824483745,-230,0,9,-13,49,127,20367,16,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9523975),0.619607549,0.317222222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,117,8915715,13400,279524014,-824483827,-224,11,7,-12,48,127,19910,14,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483827 27.9524014),0.119748117,0.320277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,101,8915715,11800,279524010,-824483820,-224,0,6,-12,49,127,20005,14,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448382 27.952401),0.335637017,0.319722222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,40,8915715,5700,279523977,-824483749,-229,0,7,-11,49,127,20414,16,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483749 27.9523977),0.358245974,0.318055556
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,16,8915715,28850,279523319,-824488203,-220,-14,-41,22,45,127,21964,14,13,unavailable,349,21631,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4488203 27.9523319),0.473026021,0.324444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,25,8915715,25800,279535788,-824483579,-226,-749,-119,-57,49,127,27210,16,14,unavailable,347,18271,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483579 27.9535788),0.800460268,0.306944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,112,8915715,32800,279538615,-824490192,-207,387,30,107,48,127,25617,16,13,unavailable,984,947,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490192 27.9538615),0.247287093,0.808888889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,56,8915715,7300,279523982,-824483765,-228,-1,7,-11,49,127,20355,15,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483765 27.9523982),0.385552834,0.318611111
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,119,8915715,48000,279524026,-824483745,-232,10,9,-8,49,127,20503,16,14,unavailable,16,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9524026),0.865861184,0.313333333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,64,8915715,20850,279523574,-824484081,-225,1209,58,168,50,127,19716,14,13,unavailable,105,17090,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4484081 27.9523574),0.182821509,0.322222222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,49,8915715,53800,279523974,-824483743,-230,0,5,-12,49,127,20374,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483743 27.9523974),0.910785279,0.314722222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,81,8915715,35400,279521477,-824491503,-223,-895,-127,83,48,127,21369,14,13,unavailable,376,15083,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491503 27.9521477),0.439641592,0.326388889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,3,8915715,27549,279523311,-824487260,-219,-12,-101,-5,48,127,21860,14,13,unavailable,328,21636,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448726 27.9523311),0.619554122,0.324166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,104,8915715,6300,279519005,-824489698,-218,15,-3,-105,48,127,23851,15,12,unavailable,408,28502,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489698 27.9519005),0.716769245,0.801666667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,79,8915715,9549,279523999,-824483801,-226,-1,8,-12,49,127,20163,15,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483801 27.9523999),0.048818698,0.319166667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,99,8915715,37199,279520190,-824491587,-226,-335,-17,0,49,127,20628,14,13,unavailable,400,14431,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491587 27.952019),0.6684035,0.326944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,87,8915715,4600,279517623,-824489595,-218,37,5,-45,48,127,23875,15,12,unavailable,494,28456,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489595 27.9517623),0.205118765,0.801111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,116,8915715,38900,279518834,-824491547,-226,-129,24,96,48,127,20097,14,13,unavailable,474,14164,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491547 27.9518834),0.305840527,0.327222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,94,8915715,18150,279521458,-824489863,-214,-35,-62,221,50,127,23851,15,11,unavailable,218,28454,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489863 27.9521458),0.73760316,0.805
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,117,8915715,33300,279539463,-824489975,-205,399,61,97,50,127,25650,16,13,unavailable,996,1100,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489975 27.9539463),0.31720305,0.809166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,17,8915715,50599,279523987,-824483745,-231,21,18,-73,49,127,20564,16,14,unavailable,4,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9523987),0.423931125,0.313888889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,7,8915715,2400,279523976,-824483744,-230,1,6,-11,49,127,20369,16,14,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483744 27.9523976),0.515244103,0.317222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,61,8915715,14850,279521022,-824489815,-215,0,-10,7,49,127,23874,15,12,unavailable,2,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489815 27.9521022),0.564602813,0.803888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,111,8915715,19900,279522380,-824489949,-213,53,4,-32,50,127,23874,15,11,unavailable,333,28501,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489949 27.952238),0.187860983,0.805277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,65,8915715,21000,279523564,-824484103,-224,1357,29,124,48,127,19716,14,13,unavailable,103,17283,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4484103 27.9523564),0.224610953,0.322222222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,26,8915715,4300,279523974,-824483745,-229,0,9,-10,49,127,20386,16,13,unavailable,0,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483745 27.9523974),0.987760698,0.317777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,50,8915715,19449,279523748,-824483940,-226,754,0,13,49,127,19912,14,13,unavailable,64,16014,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.448394 27.9523748),0.528013248,0.321944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,104,8915715,37699,279519797,-824491590,-227,-163,-1,108,49,127,20442,14,13,unavailable,430,14376,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.449159 27.9519797),0.712789786,0.326944444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,34,8915715,52300,279523974,-824483743,-230,0,8,-11,49,127,20491,16,14,unavailable,2,14280,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483743 27.9523974),0.412282939,0.314444444
